35, 1829.9331, 1851.4186, 1778.2603
54, 1916.6328, 1784.2264, 1738.558
43, 2067.8582, 1846.4182, 1403.3604
56, 2092.4355, 1753.2623, 1479.4208
54, 2158.3503, 1900.3723, 1897.3564
47, 2116.416, 1900.5083, 1396.2811
51, 2114.5806, 1781.8048, 1671.2178
50, 2042.8522, 1682.3021, 1203.2709
41, 1970.1007, 1685.2389, 1245.3088
34, 2001.8751, 1697.7444, 1629.3818
27, 2014.0913, 1827.2903, 1570.1321
26, 1979.4291, 1765.6832, 1514.1501
29, 1903.9568, 1721.3049, 1506.4158
43, 335.7114, 1902.9132, -92.765465
42, 1905.4531, 1738.9651, 1147.9379
46, 2032.0115, 1830.4879, 1820.1658
54, 1982.0912, 1790.5062, 798.43823
53, 1916.5746, 1796.5997, 1790.6821
62, 1824.869, 1851.505, 1628.4014
69, 352.01578, 1943.7609, 10.448596
54, 329.79385, 2055.2969, -71.856209
45, 2049.0967, 1707.3926, 1163.7153
45, 2015.576, 1823.7594, 1807.9539
43, 2044.693, 1752.4047, 1274.7811
42, 2078.8782, 1887.3198, 1860.597
41, 2029.785, 1776.3221, 1415.5095
44, 2015.4521, 1808.0416, 1111.5565
46, 2072.2478, 1687.1687, 1076.5431
45, 1952.2755, 1773.0022, 1457.4242
42, 2004.406, 1882.6747, 1851.896
45, 2140.6758, 1737.1716, 1312.3835
50, 1958.001, 1902.8732, 1897.552
49, 1985.9861, 1830.995, 1792.8193
41, 2003.0007, 1750.2559, 1574.2091
45, 2079.7683, 1851.939, 1823.3109
60, 1925.8322, 1835.1469, 1753.0721
61, 1842.5065, 1731.4238, 1624.1246
52, 2038.7408, 1842.9045, 1315.7672
45, 2038.6797, 1943.2981, 1929.1455
43, 2037.4447, 1892.8021, 1062.2859
40, 2032.3, 1733.6169, 1329.7532
51, 2052.5542, 1839.1884, 1741.6012
60, 1884.5608, 1751.9073, 1644.7371
61, 1737.2383, 1902.5139, 1600.4869
51, 1943.593, 1609.3035, 1107.855
43, 2006.1375, 1699.0214, 1479.074
48, 311.40378, 1965.7979, -130.65247
42, 2086.6038, 1789.5752, 1355.4805
39, 1970.2435, 1667.5472, 1244.3494
47, 1941.8414, 1677.2556, 1017.3967
47, 2046.3353, 1485.4442, 858.60138
47, 1951.4615, 1661.9833, 1006.9041
44, 1912.3657, 1523.994, 811.00378
43, 2028.1305, 1568.5205, 1157.8816
43, 2015.6854, 1634.7723, 897.78912
47, 2007.4463, 1872.1644, 1867.9908
49, 1975.6053, 1876.1091, 1849.2258
51, 1966.6163, 1944.9089, 1935.0277
45, 1993.4326, 1857.6407, 1851.991
45, 1955.8651, 1911.1063, 1855.1466
52, 1946.3607, 1767.2048, 1758.2908
61, 1831.6829, 1843.8058, 1640.2256
60, 2037.9789, 1682.1814, 1098.6335
53, 1986.9801, 1752.2749, 1240.1993
49, 2051.0417, 1772.5933, 1109.1995
51, 2099.7937, 1657.1664, 951.38623
52, 2034.4088, 1625.3079, 1059.0074
52, 1991.9032, 1795.1305, 1776.0265
53, 1969.0514, 1750.1133, 1235.8582
54, 1936.3499, 1836.7795, 1783.1963
65, 2017.5846, 1777.5905, 1636.8547
60, 1923.4448, 1723.167, 1446.9065
50, 1926.2761, 1684.9185, 1269.1644
56, 1928.6638, 1438.0326, 1198.6694
59, 1848.8438, 1844.1742, 1836.3669
63, 1939.2708, 1810.5443, 1787.078
62, 2117.8877, 1805.219, 1781.1477
62, 2117.8877, 1805.219, 1781.1477
55, 1917.9985, 1812.8383, 1807.0233
58, 2009.7399, 1633.3933, 992.27246
57, 2011.9246, 1778.152, 1191.8282
70, 302.6701, 2108.1599, 9.9321556
51, 2034.0339, 1793.0277, 1772.9972
47, 1993.6565, 1794.8783, 1652.9673
48, 2042.736, 1809.7555, 1732.129
47, 2020.4922, 1790.2616, 1674.3645
53, 349.23322, 2036.8928, -49.242844
45, 1996.178, 1797.9182, 1737.4669
54, 360.87091, 1833.8549, -63.637802
59, 1879.4062, 1801.0204, 1621.4469
55, 1946.4623, 1824.5437, 1783.9921
51, 1958.9119, 1747.421, 1578.5389
53, 2032.7814, 1817.2206, 1755.9988
54, 1891.6152, 1739.4457, 1681.9636
63, 2034.2405, 1719.4137, 1371.9406
70, 1995.6829, 1848.516, 1841.0881
72, 2098.5259, 1761.7281, 1732.9709
47, 2094.9441, 1740.1313, 1729.1246
50, 2137.1099, 1854.9291, 1799.4722
50, 2054.6367, 1819.0616, 1812.5365
50, 1956.3958, 1761.1812, 1623.9653
54, 1886.7058, 1782.9998, 1663.4678
65, 1946.1482, 1733.3586, 1707.1012
70, 2090.4583, 1861.5048, 1852.4546
66, 1973.6544, 1684.4178, 1241.5175
55, 2042.7478, 1872.8578, 1813.6548
48, 1770.5265, 1729.9591, 1729.2012
53, 2022.9037, 1839.8383, 1823.6279
